1.000000000000000000e+06	0.000000000000000000e+00
1.005000000000000000e+06	0.000000000000000000e+00
1.010000000000000000e+06	0.000000000000000000e+00
1.015000000000000000e+06	0.000000000000000000e+00
1.020000000000000000e+06	0.000000000000000000e+00
1.025000000000000000e+06	0.000000000000000000e+00
1.030000000000000000e+06	0.000000000000000000e+00
1.035000000000000000e+06	0.000000000000000000e+00
1.040000000000000000e+06	0.000000000000000000e+00
1.045000000000000000e+06	0.000000000000000000e+00
1.050000000000000000e+06	0.000000000000000000e+00
1.055000000000000000e+06	0.000000000000000000e+00
1.075000000000000000e+06	0.000000000000000000e+00
1.080000000000000000e+06	0.000000000000000000e+00
1.085000000000000000e+06	0.000000000000000000e+00
1.090000000000000000e+06	0.000000000000000000e+00
1.095000000000000000e+06	0.000000000000000000e+00
1.100000000000000000e+06	0.000000000000000000e+00
1.105000000000000000e+06	0.000000000000000000e+00
1.110000000000000000e+06	0.000000000000000000e+00
1.115000000000000000e+06	0.000000000000000000e+00
1.120000000000000000e+06	0.000000000000000000e+00
1.125000000000000000e+06	0.000000000000000000e+00
1.130000000000000000e+06	0.000000000000000000e+00
1.135000000000000000e+06	0.000000000000000000e+00
1.145000000000000000e+06	0.000000000000000000e+00
1.150000000000000000e+06	0.000000000000000000e+00
1.155000000000000000e+06	0.000000000000000000e+00
1.160000000000000000e+06	0.000000000000000000e+00
1.165000000000000000e+06	0.000000000000000000e+00
1.170000000000000000e+06	0.000000000000000000e+00
1.175000000000000000e+06	0.000000000000000000e+00
1.180000000000000000e+06	0.000000000000000000e+00
1.190000000000000000e+06	0.000000000000000000e+00
1.195000000000000000e+06	0.000000000000000000e+00
1.200000000000000000e+06	0.000000000000000000e+00
1.205000000000000000e+06	0.000000000000000000e+00
1.215000000000000000e+06	0.000000000000000000e+00
1.520000000000000000e+06	0.000000000000000000e+00
1.525000000000000000e+06	0.000000000000000000e+00
1.530000000000000000e+06	0.000000000000000000e+00
1.535000000000000000e+06	0.000000000000000000e+00
1.540000000000000000e+06	0.000000000000000000e+00
1.555000000000000000e+06	0.000000000000000000e+00
1.560000000000000000e+06	0.000000000000000000e+00
1.565000000000000000e+06	0.000000000000000000e+00
1.570000000000000000e+06	0.000000000000000000e+00
1.585000000000000000e+06	0.000000000000000000e+00
1.590000000000000000e+06	0.000000000000000000e+00
1.605000000000000000e+06	0.000000000000000000e+00
1.655000000000000000e+06	0.000000000000000000e+00
1.660000000000000000e+06	0.000000000000000000e+00
1.665000000000000000e+06	0.000000000000000000e+00
1.670000000000000000e+06	0.000000000000000000e+00
1.675000000000000000e+06	0.000000000000000000e+00
1.690000000000000000e+06	0.000000000000000000e+00
1.695000000000000000e+06	0.000000000000000000e+00
1.710000000000000000e+06	0.000000000000000000e+00
2.090000000000000000e+06	0.000000000000000000e+00
2.095000000000000000e+06	0.000000000000000000e+00
2.100000000000000000e+06	0.000000000000000000e+00
2.175000000000000000e+06	0.000000000000000000e+00
2.255000000000000000e+06	0.000000000000000000e+00
2.280000000000000000e+06	0.000000000000000000e+00
2.285000000000000000e+06	0.000000000000000000e+00
2.290000000000000000e+06	0.000000000000000000e+00
2.300000000000000000e+06	0.000000000000000000e+00
2.305000000000000000e+06	0.000000000000000000e+00
2.310000000000000000e+06	0.000000000000000000e+00
2.315000000000000000e+06	0.000000000000000000e+00
2.320000000000000000e+06	0.000000000000000000e+00
2.325000000000000000e+06	0.000000000000000000e+00
2.330000000000000000e+06	0.000000000000000000e+00
2.380000000000000000e+06	0.000000000000000000e+00
2.390000000000000000e+06	0.000000000000000000e+00
2.395000000000000000e+06	0.000000000000000000e+00
2.400000000000000000e+06	0.000000000000000000e+00
2.405000000000000000e+06	0.000000000000000000e+00
2.410000000000000000e+06	0.000000000000000000e+00
2.415000000000000000e+06	0.000000000000000000e+00
2.420000000000000000e+06	0.000000000000000000e+00
2.425000000000000000e+06	0.000000000000000000e+00
2.430000000000000000e+06	0.000000000000000000e+00
2.435000000000000000e+06	0.000000000000000000e+00
2.440000000000000000e+06	0.000000000000000000e+00
2.445000000000000000e+06	0.000000000000000000e+00
2.450000000000000000e+06	0.000000000000000000e+00
2.455000000000000000e+06	0.000000000000000000e+00
2.460000000000000000e+06	0.000000000000000000e+00
2.465000000000000000e+06	0.000000000000000000e+00
2.470000000000000000e+06	0.000000000000000000e+00
2.475000000000000000e+06	0.000000000000000000e+00
2.480000000000000000e+06	0.000000000000000000e+00
2.485000000000000000e+06	0.000000000000000000e+00
2.490000000000000000e+06	0.000000000000000000e+00
2.495000000000000000e+06	0.000000000000000000e+00
2.500000000000000000e+06	0.000000000000000000e+00
2.505000000000000000e+06	0.000000000000000000e+00
2.510000000000000000e+06	0.000000000000000000e+00
2.515000000000000000e+06	0.000000000000000000e+00
2.520000000000000000e+06	0.000000000000000000e+00
2.525000000000000000e+06	0.000000000000000000e+00
2.530000000000000000e+06	0.000000000000000000e+00
2.535000000000000000e+06	0.000000000000000000e+00
2.540000000000000000e+06	0.000000000000000000e+00
2.545000000000000000e+06	0.000000000000000000e+00
2.550000000000000000e+06	0.000000000000000000e+00
2.555000000000000000e+06	0.000000000000000000e+00
2.560000000000000000e+06	0.000000000000000000e+00
2.565000000000000000e+06	0.000000000000000000e+00
2.570000000000000000e+06	0.000000000000000000e+00
2.575000000000000000e+06	0.000000000000000000e+00
2.580000000000000000e+06	0.000000000000000000e+00
2.585000000000000000e+06	0.000000000000000000e+00
2.590000000000000000e+06	0.000000000000000000e+00
2.595000000000000000e+06	0.000000000000000000e+00
2.600000000000000000e+06	0.000000000000000000e+00
2.605000000000000000e+06	0.000000000000000000e+00
2.610000000000000000e+06	0.000000000000000000e+00
2.615000000000000000e+06	0.000000000000000000e+00
2.620000000000000000e+06	0.000000000000000000e+00
2.625000000000000000e+06	0.000000000000000000e+00
2.630000000000000000e+06	0.000000000000000000e+00
2.635000000000000000e+06	0.000000000000000000e+00
2.640000000000000000e+06	0.000000000000000000e+00
2.645000000000000000e+06	0.000000000000000000e+00
2.650000000000000000e+06	0.000000000000000000e+00
2.655000000000000000e+06	0.000000000000000000e+00
2.660000000000000000e+06	0.000000000000000000e+00
2.665000000000000000e+06	0.000000000000000000e+00
2.670000000000000000e+06	0.000000000000000000e+00
2.675000000000000000e+06	0.000000000000000000e+00
2.680000000000000000e+06	0.000000000000000000e+00
2.685000000000000000e+06	0.000000000000000000e+00
2.690000000000000000e+06	0.000000000000000000e+00
2.695000000000000000e+06	0.000000000000000000e+00
2.700000000000000000e+06	0.000000000000000000e+00
2.705000000000000000e+06	0.000000000000000000e+00
2.710000000000000000e+06	0.000000000000000000e+00
2.715000000000000000e+06	0.000000000000000000e+00
2.720000000000000000e+06	0.000000000000000000e+00
2.725000000000000000e+06	0.000000000000000000e+00
2.730000000000000000e+06	0.000000000000000000e+00
2.735000000000000000e+06	0.000000000000000000e+00
2.740000000000000000e+06	0.000000000000000000e+00
2.745000000000000000e+06	0.000000000000000000e+00
2.750000000000000000e+06	0.000000000000000000e+00
2.755000000000000000e+06	0.000000000000000000e+00
2.760000000000000000e+06	0.000000000000000000e+00
2.765000000000000000e+06	0.000000000000000000e+00
2.770000000000000000e+06	0.000000000000000000e+00
2.775000000000000000e+06	0.000000000000000000e+00
2.780000000000000000e+06	0.000000000000000000e+00
2.785000000000000000e+06	0.000000000000000000e+00
2.790000000000000000e+06	0.000000000000000000e+00
2.795000000000000000e+06	0.000000000000000000e+00
2.800000000000000000e+06	0.000000000000000000e+00
2.805000000000000000e+06	0.000000000000000000e+00
2.810000000000000000e+06	0.000000000000000000e+00
2.815000000000000000e+06	0.000000000000000000e+00
2.820000000000000000e+06	0.000000000000000000e+00
2.825000000000000000e+06	0.000000000000000000e+00
2.830000000000000000e+06	0.000000000000000000e+00
2.835000000000000000e+06	0.000000000000000000e+00
2.840000000000000000e+06	0.000000000000000000e+00
2.845000000000000000e+06	0.000000000000000000e+00
2.850000000000000000e+06	0.000000000000000000e+00
2.855000000000000000e+06	0.000000000000000000e+00
2.860000000000000000e+06	0.000000000000000000e+00
2.865000000000000000e+06	0.000000000000000000e+00
2.870000000000000000e+06	0.000000000000000000e+00
2.875000000000000000e+06	0.000000000000000000e+00
2.880000000000000000e+06	0.000000000000000000e+00
2.885000000000000000e+06	0.000000000000000000e+00
2.890000000000000000e+06	0.000000000000000000e+00
2.895000000000000000e+06	0.000000000000000000e+00
2.900000000000000000e+06	0.000000000000000000e+00
2.905000000000000000e+06	0.000000000000000000e+00
2.910000000000000000e+06	0.000000000000000000e+00
2.915000000000000000e+06	0.000000000000000000e+00
2.920000000000000000e+06	0.000000000000000000e+00
2.925000000000000000e+06	0.000000000000000000e+00
2.930000000000000000e+06	0.000000000000000000e+00
2.935000000000000000e+06	0.000000000000000000e+00
2.940000000000000000e+06	0.000000000000000000e+00
2.945000000000000000e+06	0.000000000000000000e+00
2.950000000000000000e+06	0.000000000000000000e+00
2.955000000000000000e+06	0.000000000000000000e+00
3.135000000000000000e+06	0.000000000000000000e+00
3.140000000000000000e+06	0.000000000000000000e+00
3.145000000000000000e+06	0.000000000000000000e+00
3.150000000000000000e+06	0.000000000000000000e+00
3.155000000000000000e+06	0.000000000000000000e+00
3.160000000000000000e+06	0.000000000000000000e+00
3.165000000000000000e+06	0.000000000000000000e+00
3.170000000000000000e+06	0.000000000000000000e+00
3.175000000000000000e+06	0.000000000000000000e+00
3.180000000000000000e+06	0.000000000000000000e+00
3.185000000000000000e+06	0.000000000000000000e+00
3.190000000000000000e+06	0.000000000000000000e+00
